,name,categories,address,city,postal_code,province,country,latitude,longitude,websites
5580,Dairy Queen,Fast Food Restaurants,701 Elbert St,Elberton,30635,GA,US,34.102242,-82.850218,"http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJk7J2ZB3pnrrFx8ntFhHuXZo5z29g481o9qAh0Wnm8gyuRPPB5V67--6Q172ZvtSgxj5vaWSrfL1tSeHuzCoS1JvavAOBSSM4LvAWdTKkK7SzRwVP8abQdmx-b-3g8CG_WeWF0kFdRK9enwvVs0F8_i8UYOVwsaSbA-H0la35zavNdcuCFWIrrazyQ-tkvRDh5CtmAdJgmU46gdtBu3o5zg_XI80ssbmd66J1HWQQFnucElOpncytFMQESwWQDXRaluWL4LOUIfH2Ku3fwn7nYPChXBWgyWCDnG-VFlkEThP1SpFr5b5DPv2CWi0eDgPN5M2e1Imv_QWt_95e2VcS_lCe7wSrCjtN&placement=listing_profile&cs_user=unknown&cs_session=f5c8c2e8b5bd4cafb8ee638321b3b1a1f2da9192,http://www.dairyqueen.com"
5581,El Original,Fast Food Restaurants,10471 S Parker Rd,Parker,80134,CO,US,39.526532,-104.766517,http://www.dominos.com
5582,Subway,Fast Food Restaurants,1330 Huffman Rd,Anchorage,99515,AK,US,61.108263,-149.856618,"http://local.subway.com/FWPCons/frmSiteMainPage.aspx?CC=USA&LC=ENG&SS=4802-0,http://tacokingak.com"
5583,KFC,Fast Food Restaurant,315 N Bittersweet Rd,Mishawaka,46544,IN,US,41.665239,-86.110049,"http://www.kfc.com/,http://kfc.com,http://www.kfc.com"
5584,Old Country Buffet,Fast Food Restaurant,1701 Sunrise Hwy,Bay Shore,11706,NY,US,40.738784,-73.245157,"http://locations.buffet.com/ny/bay-shore/0293/,http://locations.buffet.com/NY/BAY-SHORE/0293/,http://www.oldcountrybuffet.com"
5585,Little Caesars Pizza,Fast Food,1332 Saint Nicholas Ave,New York,10033,NY,US,40.846474,-73.935891,"http://www.littlecaesars.com/,http://www.littlecaesars.com"
5586,McDonald's,Fast Food Restaurant,112 E Edinburg Ave,Elsa,78543,TX,US,26.293074,-97.992806,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
5587,KFC,Fast Food Restaurants,25320 Gratiot Ave,Roseville,48066,MI,US,42.482252,-82.945722,http://www.kfc.com
5588,Church's Chicken,Fast Food Restaurant,4414 Callaghan Rd,San Antonio,78228,TX,US,29.467927,-98.602174,http://www.churchs.com
5589,Taco Bell,Fast Food Restaurant,2290 Ashland St,Ashland,97520,OR,US,42.185087,-122.671877,"https://locations.tacobell.com/or/ashland/2290-ashland-street.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=001683andutm_content=website,http://www.tacobell.com,http://tacobell.com"
5590,McDonalds,Fast Food Restaurant,1232 N Ballenger Hwy,Flint,48504,MI,US,43.023113,-83.732028,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
5591,SONIC Drive In,Fast Food,4534 Brandt Pike,Dayton,45424,OH,US,39.818897,-84.12678,"https://locations.sonicdrivein.com/oh/dayton/4534-brandt-pike.html,http://sonicdrivein.com"
5592,Wendy's,Fast Food Restaurant,462586 State Road 200,Yulee,32097,FL,US,30.620342,-81.644024,"http://wendys.com,http://www.wendys.com"
5593,Jack in the Box,Fast Food Restaurant,505 S Milton Rd,Flagstaff,86001,AZ,US,35.194324,-111.657081,http://www.jackinthebox.com
5594,Arbys,Fast Food Restaurant,1952 Greeley Mall,Greeley,80631,CO,US,40.388531,-104.709745,"http://www.arbys.com,http://arbys.com"
5595,Subway,Fast Food Restaurants,108 W Broad St,Lake Charles,70601,LA,US,30.229498,-93.217807,http://www.subway.com
5596,Chick-fil-A,Fast Food Restaurant,8190 W Commercial Blvd,Fort Lauderdale,33351,FL,US,26.19333,-80.258704,http://www.chick-fil-a.com/lauderhill
5597,KFC,Fast Food,13006 W Indian School Rd,Litchfield Park,85340,AZ,US,33.493293,-112.287416,"http://www.kfc.com/,http://www.kfc.com"
5598,KFC,Fast Food Restaurants,2656 W 12th St,Erie,16505,PA,US,42.10202,-80.140725,"http://kfc.com,http://www.kfc.com"
5599,Quiznos,Fast Food Restaurant,1 Medical Dr,Chapel Hill,27599,NC,US,35.905896,-79.051529,http://restaurants.quiznos.com/nc/chapelhill/unchospitalbeachcafe-27599
5600,KFC,Fast Food Restaurant,4112 Lankford Highway,Exmore,23350,VA,US,37.523204,-75.83216,http://www.kfc.com
5601,Blimpie,Fast Food Restaurant,407 N Bridge St,Bedford,24523,VA,US,37.338139,-79.522246,"http://www.blimpie.com,http://www.blimpie.com/stores/10007"
5602,SONIC Drive In,Fast Food Restaurant,3302 S Eastman Rd,Longview,75602,TX,US,32.45256,-94.707124,"https://locations.sonicdrivein.com/tx/longview/3302-south-eastman-road.html,http://sonicdrivein.com"
5603,Taco Bell,Fast Food Restaurant,4000 N Maize Rd,Maize,67101,KS,US,37.755722,-97.462498,"http://www.tacobell.com,http://tacobell.com"
5604,Golden Chick,Fast Food Restaurant,3507 McCann Rd,Longview,75605,TX,US,32.539153,-94.754768,"http://locations.goldenchick.com/tx/longview/1136/,http://goldenchick.com,http://locations.goldenchick.com/tx/longview/1136"
5605,Burger King,Fast food restaurants,5560 Highway 11 E,Piney Flats,37686,TN,US,36.43654,-82.305923,"https://locations.bk.com/tn/piney-flats/5560-highway-11e.html,http://www.bk.com"
5606,Arby's,"Fast Food Restaurant, American Restaurant, and Sandwich Place Northeast Warren",27400 Van Dyke Ave,Warren,48093,MI,US,42.495367,-83.027204,"http://www.arbys.com,http://locations.arbys.com/us/mi/warren/27400-van-dyke-ave.html"
5607,McDonald's,Fast Food Restaurants,2205 N Knoxville Ave,Peoria,61603,IL,US,40.714918,-89.59432,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
5608,Fazoli's,Fast Food Restaurant,4241 John Ben Shepperd Pkwy,Odessa,79762,TX,US,31.89532,-102.335292,"https://locations.fazolis.com/tx/odessa/4241-john-ben-shepperd-pkwy.html,http://www.fazolis.com"
5609,Sonic,Fast Food Restaurant,3489 W Shaw Ave,Fresno,93711,CA,US,36.807804,-119.85531,"https://locations.sonicdrivein.com/ca/fresno/3489-west-shaw-avenue.html,http://www.sonicdrivein.com"
5610,Los Cotijas Taco Shop,Fast Food Restaurants,642 E 1st St,Tustin,92780,CA,US,33.745117,-117.817784,http://www.loscotijastacoshopoc.com/Los_Cotijas_Taco_Shop/HOME.html
5611,Quiznos,Fast Food Restaurant,16241 Redmond Way,Redmond,98052,WA,US,47.674386,-122.124009,http://quiznos.com
5612,Quiznos,Fast Food Restaurant,1555 Simi Town Center Way,Simi Valley,93065,CA,US,34.282883,-118.767457,http://quiznos.com
5613,McDonald's,Fast Food Restaurant,3755 E Andrew Johnson Hwy,Greeneville,37745,TN,US,36.187346,-82.759943,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com"
5614,KFC,Fast Food Restaurant,717 12th St SE,Rochester,55904,MN,US,44.007282,-92.452914,http://www.kfc.com
5615,El Pollo Loco,Fast Food Restaurants,1427 W Glenoaks Blvd,Glendale,91201,CA,US,34.168352,-118.285477,"http://www.elpolloloco.com,http://www.elpolloloco.com/"
5616,Burger King,Fast Food Restaurant,11723 NE 8th St,Bellevue,98005,WA,US,47.616818,-122.183382,http://www.bk.com
5617,White Castle,Fast Food Restaurant,12004 Dixie Hwy,Louisville,40272,KY,US,38.081129,-85.882865,http://www.whitecastle.com
5618,Subway,Fast Food Restaurant,32225 Pacific Hwy S,Federal Way,98003,WA,US,47.312964,-122.314274,http://local.subway.com/FWPCons/frmSiteMainPage.aspx?CC=USA&LC=ENG&SS=3851-0
5619,Wendy's,Fast Food Restaurant,5345 Old Highway 5,Woodstock,30188,GA,US,34.139901,-84.503392,http://www.wendys.com
5620,Wendy's,Fast Food Restaurant,700 E Hunting Park Ave,Philadelphia,19124,PA,US,40.011584,-75.112833,"http://wendys.com,http://www.wendys.com"
5621,Subway,Fast Food Restaurants,3301 Harrison Ave,Butte,59701,MT,US,45.977098,-112.508572,"http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJmrEYcQbeDPLjZzNtvnd806inqvsHCCc2Epw6w0SF7EHQsRm-SH5Vhqi4VeKhJnHrgZ3ZBGpicenVy2zFVY3YdZ2cu99LOzXTZy_IeeCRm5dQSfjjg_dOO0CvsBpdh3AIRMNcCDZ-RRTc4UKPlQWT7wc6cGF87qFq97fEbnM8pD7DLxHvyqIXTO8bxL_eB3BwbdZKbiNkuaO7voisYIhlbRqWavzRkzaMi32QfXdgJYeFvyGKaTWjRYYBmBzmEzO5uMXZUT4ZVtMSWwdxlk0-hIKmHG3HLYs2WMuT3VCCl7xyjzVdfynNnK0L01WnyzRl-GeoeqJg-zY4yzov-OAA62KIjVxiX24m&placement=listing_profile&cs_user=unknown&cs_session=55aba7364758b3ae6dbd73e05de3ec9413524aef,http://www.subway.com"
5622,Del Taco,Fast Food Restaurant,10140 N McCarran Blvd,Reno,89503,NV,US,39.526201,-119.862173,http://www.deltaco.com
5623,Dairy Queen,Fast Food Restaurants,2230 Helmer St,Sioux City,51103,IA,US,42.51392,-96.43288,http://www.dairyqueen.com
5624,Hardees,Fast Food Restaurant,3431 38th Ave,Moline,61265,IL,US,41.473776,-90.4902,"http://www.hardees.com,http://hardees.com"
5625,Photo's Hot Dogs,Fast Food,301 N Northwest Hwy,Palatine,60067,IL,US,42.1172,-88.0333,http://www.photoshotdogs.com
5626,Wendy's,Fast Food Restaurant,517 E Martintown Rd,North Augusta,29841,SC,US,33.492978,-81.955005,"http://wendys.com,http://www.wendys.com"
5627,Taco Bell,Fast Food Restaurant,1439 E 86th St,Indianapolis,46240,IN,US,39.912168,-86.135259,"https://locations.tacobell.com/in/indianapolis/1439-e-86th-st.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=028923andutm_content=website,http://www.tacobell.com"
5628,Chipotle Mexican Grill,Fast Food Restaurants,1441 S Randall Rd,Geneva,60134,IL,US,41.874623,-88.339836,"http://chipotle.com,http://www.chipotle.com"
5629,Wendy's,Fast Food Restaurant,2614 Central Ave,Dodge City,67801,KS,US,37.778816,-100.015853,"http://wendys.com,http://www.wendys.com"
5630,SONIC Drive In,American Restaurant and Fast Food Restaurant,1735 N State Highway 121,Bonham,75418,TX,US,33.591587,-96.193057,"http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJenQ8KDEONMgZH6NoIE9CvWPASjssL_Y1kuoBQeg6Kr7QcyWpmw2liAh9o7ZdFW3bQyc_Ch6JWYLcQ-inIS1A8S8a1B67mJjZU7LWPrjR3Zn82FVEsiNML1caAX1X8kZmkRgH7RtEtCxv3Oxw79KfyTOw5SVWMOuEjEdMVlBIEAS3CAa46hT0EWMW-dfqlrxa0nOkmqhxUTpqbvewO-3zXCnWEQn7C5R-IAkq_2ZgtWyzg0SRK6Jzwmedh_K6glIu4r700a2IuXCRYZX2f6UlNjQYPrlU45wReygC88gitbaY_qdZzviu02Mz3pWUp-5w-z38b0Gm2G_6uvblZ_2vx05Bf8AUmqSI_IPMHYDHuB4&placement=listing_profile&cs_user=unknown&cs_session=77541cd0f4daa61852c5e4a8ef00392bd1f3eff4,http://sonicdrivein.com,https://locations.sonicdrivein.com/tx/bonham/1735-highway-121-north.html"
5631,In-N-Out Burger,"Burger Joint, Fast Food Restaurant, and American Restaurant",2895 Park Ave,Tustin,92782,CA,US,33.69501,-117.827149,http://www.in-n-out.com
5632,Subway,Fast Food Restaurants,3581 Richland Ave W,Aiken,29801,SC,US,33.561177,-81.767052,http://www.subway.com
5633,Popeyes Louisiana Kitchen,Fast Food Restaurants,4502 W Fuqua St,Houston,77045,TX,US,29.61365,-95.446252,http://www.popeyes.com
5634,Popeyes Louisiana Kitchen,Fried Chicken Joint and Fast Food Restaurant West Bronx,845 E 149th St,Bronx,10455,NY,US,40.812364,-73.904463,"http://popeyes.com,http://www.popeyes.com"
5635,McDonalds,Fast Food,9341 SW 56th St,Miami,33165,FL,US,25.716674,-80.345731,"http://mcdonalds.com/,http://mcdonalds.com"
5636,Taco Bell,Fast Food Restaurants,2514 Osborne Rd,Saint Marys,31558,GA,US,30.751253,-81.573844,"https://locations.tacobell.com/ga/saint-marys/2514-osborne-rd.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=023708andutm_content=website,http://www.tacobell.com"
5637,KFC,Fast Food Restaurant,8322 US Highway 51 N,Millington,38053,TN,US,35.353447,-89.896846,http://www.kfc.com
5638,Burger King,Fast Food Restaurant and Burger Joint,4350 W Century Blvd,Inglewood,90304,CA,US,33.945176,-118.351951,"http://www.burgerking.com/,http://www.bk.com"
5639,Mr Hero,Fast Food Restaurant,772 S Broadway,Geneva,44041,OH,US,41.794836,-80.947418,"http://mrhero.com,http://www.mrhero.com"
5640,T-Mobile,Fast Food Restaurants,933 San Mateo Blvd NE,Albuquerque,87108,NM,US,35.087145,-106.586536,"http://www.t-mobile.com,http://www.t-mobile.com/store/cell-phone-albuquerque-nm-2296.html,http://www.t-mobile.com/store/cell-phone-albuquerque-nm-2296.html?cmpid=WTR_SE_YXT_U98MLWB9027148"
5641,In-N-Out Burger,Fast Food Restaurant,601 W Main St,American Fork,84003,UT,US,40.375911,-111.8147,http://www.in-n-out.com
5642,McDonald's,Fast Food,900 West Ave,Ocean City,8226,NJ,US,39.278974,-74.577996,"http://www.mcdonalds.com/,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com"
5643,Subway,Fast Food Restaurant,3800 Walnut St,McKeesport,15132,PA,US,40.32597,-79.839491,"http://www.subway.com,http://subway.com"
5644,SONIC Drive In,"Burger Joint, Fast Food Restaurant, and American Restaurant",1650 S Yellowstone Hwy,Idaho Falls,83402,ID,US,43.483805,-112.04502,"https://locations.sonicdrivein.com/id/idaho-falls/1650-s--yellowstone-highway.html,http://www.sonicdrivein.com"
5645,7-Eleven,Fast Food Restaurants,708 Colorado Ave,Palo Alto,94303,CA,US,37.433131,-122.127777,"http://www.7-eleven.com/?yext=14315,http://www.7-eleven.com"
5646,Burger King,Fast Food Restaurants,12401 Jefferson Ave,Newport News,23602,VA,US,37.118597,-76.506158,http://www.bk.com
5647,Subway,Fast Food Restaurant,244 W 14th St,New York,10011,NY,US,40.739569,-74.002058,"http://subway.com/,http://subway.com"
5648,SONIC Drive In,Fast Food Restaurant,974 Early Blvd,Early,76802,TX,US,31.743327,-98.944341,"https://locations.sonicdrivein.com/tx/early/974-early-boulevard.html,http://sonicdrivein.com"
5649,Burger King,Fast Food Restaurant,230 Three Springs Drive,Weirton,26062,WV,US,40.40031,-80.55039,http://www.bk.com
5650,Wendy's,Fast Food Restaurant and Burger Joint,1401 18th Ave NW,Austin,55912,MN,US,43.684466,-92.991933,"http://www.wendys.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJk2MZDxh6p9CsMFTwx_cnbec6h8z5u8YaB5OTviIdrnBfCs8fNiJh9tolEWE7rEtdwjC9cow5CEwPKGWEGWIJWLivmrCZB40zFjdNqoXoUHhwAg8k7ZSOL_diwaiSvmMi7-_h0NkGYa4VxQEyVWjHTcr0EkGh8OHujBjvPdEPoXIJtl9Mq9DuAXfGYxbGxiJHjxyNS4f2cacbcYn6C0xSjcyKN7dYNEGPgfX_tuMKf9A9jHCorbptN1rOB57-qlcZWJu_p0WcjnhF2oBaLZJW5igKQECOIidZeoAW4x1NumdNGbzCWOuvoZuaRhwP16fh_05MSPXWeZx8HwEc00qnOJcxhlcbP71z&placement=listing_profile&cs_user=unknown&cs_session=912ba6af42ce69e5a87ee93ee40638e1709b57d6"
5651,Hardee's,Fast Food Restaurant,3505 Ramsey St,Fayetteville,28311,NC,US,35.10727,-78.879354,http://www.hardees.com
5652,Taco Bell,Fast Food Restaurants,109 Merlot Dr,Prosser,99350,WA,US,46.220327,-119.787853,"http://www.tacobell.com,https://locations.tacobell.com/wa/prosser/109-merlot-drive.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=E720389andutm_content=website"
5653,Five Guys,Fast Food Restaurant,16398 B Consumer Way,King George,22485,VA,US,38.349644,-77.055747,http://fiveguys.com
5654,SUBWAY,Fast Food Restaurants,252 Kelly St,Rome City,46784,IN,US,41.494583,-85.377035,http://www.subway.com
5655,Taco Bell,Fast Food Restaurants,1579 N Morton St,Franklin,46131,IN,US,39.494257,-86.06435,"https://locations.tacobell.com/in/franklin/1579-morton-st.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=002679andutm_content=website,http://www.tacobell.com"
5656,McDonald's,Fast Food Restaurant,5858 S Santa Fe Dr,Littleton,80120,CO,US,39.610991,-105.020653,"http://www.mcdonalds.com/,http://mcdonalds.com"
5657,Burger King,Fast Food Restaurant,1115 SW First Avenue,Canby,97013,OR,US,45.255844,-122.705158,http://www.bk.com
5658,Papa John's Pizza,Fast Food Restaurant,5260 Capital Blvd,Raleigh,27616,NC,US,35.826041,-78.565914,http://www.papajohns.com
5659,McDonald's,Fast Food Restaurant,7185 SR 70 East Creekwood,Bradenton,34203,FL,US,27.445149,-82.469639,http://mcdonalds.com
5660,Hardee's,Fast Food Restaurant and Burger Joint,844B Carl Eller Rd,Mars Hill,28754-6003,NC,US,35.818208,-82.538384,http://www.hardees.com
5661,Del Taco,Fast Food Restaurant,13201 Middlebelt Rd,Livonia,48150,MI,US,42.379349,-83.334038,http://deltaco.com
5662,Taco Bell,Fast Food Restaurants,1404 W 4th St,Adel,31620,GA,US,31.13824,-83.442685,"http://www.tacobell.com,http://tacobell.com,https://locations.tacobell.com/ga/adel/1404-west-4th-street.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=029091andutm_content=website"
5663,Arctic Circle,Fast Food Restaurant,4796 S Redwood Rd,Salt Lake City,84123,UT,US,40.665262,-111.939365,"http://www.acburger.com,http://arcticcirclerest.com"
5664,Marathon,Fast Food Restaurants,624 S Main St,Smiths Grove,42171,KY,US,37.043533,-86.209434,http://subway.com
5665,McDonald's,Fast Food Restaurants,200 Loop 59,Atlanta,75551,TX,US,33.116343,-94.180814,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
5666,Jimmy Johns,Fast Food Restaurant,440 Ernest W Barrett Pkwy NW,Kennesaw,30144,GA,US,34.013127,-84.563827,https://jimmyjohns.com
5667,McDonald's,Fast Food Restaurants,4302 W Thunderbird Rd,Glendale,85306,AZ,US,33.611215,-112.151738,"http://mcdonalds.com/,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
5668,McDonald's,Fast Food Restaurants,275 Madonna Rd 2,San Luis Obispo,93405,CA,US,35.26292,-120.677409,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
5669,Errandbug Fast Restaurant Delivery,Fast Food Restaurant,408 A St,Lincoln,68502,NE,US,40.799378,-96.715623,http://www.errandbug.com
5670,Papa Gino's,Fast Food Restaurants,291 Worcester St,Natick,1760,MA,US,42.302812,-71.337137,"https://www.papaginos.com/?utm_source=yextandutm_medium=localandutm_campaign=listings,http://www.papaginos.com"
5671,SONIC Drive In,Fast food restaurants,8777 W Overland Rd,Boise,83709,ID,US,43.589884,-116.29132,"https://locations.sonicdrivein.com/id/boise/8777-w--overland-road.html,http://sonicdrivein.com"
5672,McDonald's,Fast Food Restaurant,6437 Columbia Ave,Hammond,46320,IN,US,41.596143,-87.499692,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
5673,McDonald's,Fast Food Restaurants,768 E Prosperity Ave,Tulare,93274,CA,US,36.226287,-119.337347,"http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJJ43UFWpzQ2C3roCl0r9Iyq31oZ2-C9JZf0Gt0-1fSU7CTUD5a2oQHHQvBnUvkBl3Bg09nH2YZVZQRCzx2OV86RCQDsPQb8hHAtqYmCsw1vFq0-PhzSlLfbB074svLH5LxZMLg0IYkZRXeaAXCHDZ2dlVODJJm-26BszrmBIP2lHHvx5t8HjlQ1Kra9ERKcSFEg1UHrXTsMkamiXgqTe-GtUHd-MRRWJHD0z0whFJFT2UoIxd164NcCMj9yFR7JY5_cmwFVlLlU3Q2FhQeDENrhhMy6en5uuO-nouVxkNJVZo2DOd-R1ceitYXGMEyDAJ6gfFmh5TDfOiOkUf0eK3fgB3419zuN8s&placement=listing_profile&cs_user=unknown&cs_session=182c3be9e5675bef414bfbb5a356a74a182296aa,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
5674,Legendz,Fast Food Restaurants,1201 S Sprague Ave,Tacoma,98405,WA,US,47.249949,-122.462719,http://www.manta.com/c/mm0qxdl/legends
5675,KFC,Fast Food Restaurant,3050 Service Road I55,Marion,72364,AR,US,35.207853,-90.204615,"http://kfc.com,http://www.kfc.com,http://tacobell.com"
5676,Lion's Choice,Fast Food Restaurant,943 Jeffco Blvd,Arnold,63010,MO,US,38.446375,-90.373271,"http://lionschoice.com,http://www.lionschoice.com"
5677,Quiznos,Fast Food Restaurant,2350 E Vineyard Ave,Oxnard,93036,CA,US,34.228789,-119.175479,"http://quiznos.com,http://www.quiznos.com"
5678,Taco Bell,Fast Food Restaurants,48 Washington St,Norwell,2061,MA,US,42.173287,-70.881476,"https://locations.tacobell.com/ma/norwell/48-washington-st.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=004812&utm_content=website,http://www.tacobell.com,http://www.tacobell.com/,http://tacobell.com,https://locations.tacobell.com/ma/norwell/48-washington-st.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=004812andutm_content=website"
5679,McDonald's,Fast Food Restaurants,7701 McPherson Rd,Laredo,78045,TX,US,27.574722,-99.472833,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com"
5680,Popeyes Louisiana Kitchen,Fast Food Restaurant,6540 W Thomas Rd,Phoenix,85033,AZ,US,33.480788,-112.200853,http://www.popeyes.com
5681,Wendy's,Fast Food Restaurant,1175 W Chandler Blvd,Chandler,85224,AZ,US,33.305599,-111.862029,"http://www.wendys.com,http://www.wendys.com/"
5682,Wendy's,Fast Food Restaurant,690 Sunrise Hwy,Baldwin,11510,NY,US,40.655954,-73.611026,http://www.wendys.com
5683,Wendy's,Fast Food Restaurant,6375 W Sample Rd,Pompano Beach,33067,FL,US,26.274505,-80.208119,http://www.wendys.com
5684,Wendy's,Fast Food Restaurants,4277 Monroe St,Toledo,43606,OH,US,41.683016,-83.609815,"http://wendys.com,http://www.wendys.com"
5685,Burger King,Fast Food Restaurant,159 Collins Road N E,Cedar Rapids,52402,IA,US,42.027445,-91.625206,http://www.bk.com
5686,Popeyes Louisiana Kitchen,Fast Food Restaurant,13745 Paramount Blvd,South Gate,90280,CA,US,33.910865,-118.16094,http://www.popeyes.com
5687,Firehouse Subs,Fast Food Restaurants,1113 W Rancho Vista Blvd,Palmdale,93551,CA,US,34.602442,-118.149932,"http://www.firehousesubs.com,https://www.firehousesubs.com/locations/ca/antelope-valley-mall"
5688,Quiznos,Fast Food,7125 S Yale Ave,Tulsa,74136,OK,US,36.06034,-95.920794,http://restaurants.quiznos.com/ok/tulsa/lighthouse-74136
5689,Mcdonald's,Fast Food Restaurants,612 N 1st St,Harrison,48625,MI,US,44.024985,-84.802236,"http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4ESe32aGoZZfGxPUKOAupg6AXFQsvl2-A1Ztd21x5FLKumNpUzGNTBeMk2RvPjC41ZIvgiFwjULRMf936HQ-3fDilu-Jgq-3DroFPqeb7LaXUO4XtGt4yXSJsg9W4tlLVRNocJRkydaRxa9wTgFisP8W1xHayi-pt4l8YMWrGJ7Zu0VoYYDVXo7uQJ5FipBCHzzv9Iwy6x52eDmw_9u07Vaw3Lt-OjWqRi_Bsa-zmYQO2xaTNc7EuMGvWayYMcadIkRQ31vUNLBC-PZ6G4WN8Rm9AoOFuQXLxBINOPfxD48GtxexKAFr0Kr-w8xXb6ygo4C686UmOp3lnILlKT6PFqiC5DR9yvEE6c3rCOJXX1cZcvoVWH-e4SJEOJYUj2cwbl5lxl_z2M6cTaG6Lf7lyCCpjTGbS3GQmWEL-4UN7qXXOCNHGB0haPvrMrRbgrfO320crWDd62Dxm05x7WnhyGmutTE6i-8zcK0NSqWQZ95aZXgI-cz7LFuwpGTFpEta4i&placement=listing_profile.c&cs_user=unknown&cs_session=191aa9b9ea8d73837f35009585fccee3e9bf9e14,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
